time,open,high,low,close,volume
2022-05-25 10:29:00,259.94,260.2586,259.92,260.2586,152546
2022-05-25 10:28:00,259.6486,260.03,259.6,259.93,63571
2022-05-25 10:27:00,259.62,259.81,259.52,259.6652,39909
2022-05-25 10:26:00,259.6091,259.665,259.51,259.61,49309
2022-05-25 10:25:00,259.64,259.68,259.51,259.58,50356
2022-05-25 10:24:00,259.58,259.63,259.42,259.63,36025
2022-05-25 10:23:00,259.43,259.6687,259.385,259.6,27686
2022-05-25 10:22:00,259.56,259.69,259.26,259.36,46394
2022-05-25 10:21:00,259.73,259.73,259.325,259.57,111022
2022-05-25 10:20:00,259.955,260.0,259.64,259.73,69615
2022-05-25 10:19:00,259.14,260.04,258.985,259.9294,134141
2022-05-25 10:18:00,259.12,259.47,259.06,259.13,81810
2022-05-25 10:17:00,259.18,259.38,258.92,259.09,80991
2022-05-25 10:16:00,258.99,259.2,258.8701,259.1567,78066
2022-05-25 10:15:00,258.7,259.16,258.5,259.0,118417
2022-05-25 10:14:00,258.12,258.67,258.02,258.67,74150
2022-05-25 10:13:00,257.53,258.16,257.3301,258.1001,58784
2022-05-25 10:12:00,257.26,257.86,257.2,257.52,80026
2022-05-25 10:11:00,257.51,257.61,257.2,257.27,77931
2022-05-25 10:10:00,257.445,257.5,257.125,257.5,58949
2022-05-25 10:09:00,257.52,257.81,257.47,257.49,62533
2022-05-25 10:08:00,257.3,257.59,257.24,257.5,71511
2022-05-25 10:07:00,257.62,257.67,257.15,257.4,119096
2022-05-25 10:06:00,258.43,258.43,257.6055,257.6055,118019
2022-05-25 10:05:00,258.7,258.77,258.35,258.47,60017
2022-05-25 10:04:00,258.57,258.77,258.39,258.66,71530
2022-05-25 10:03:00,258.49,258.83,258.39,258.53,76856
2022-05-25 10:02:00,259.17,259.17,258.15,258.5,77067
2022-05-25 10:01:00,259.25,259.36,258.7327,259.11,73398
2022-05-25 10:00:00,259.05,259.56,259.0,259.26,92406
2022-05-25 09:59:00,259.1484,259.43,258.81,259.04,45722
2022-05-25 09:58:00,259.2901,259.5,258.91,259.15,75815
2022-05-25 09:57:00,259.08,259.42,259.0,259.33,84626
2022-05-25 09:56:00,258.76,259.185,258.36,259.0601,81424
2022-05-25 09:55:00,258.63,259.1,258.54,258.76,67746
2022-05-25 09:54:00,258.6,259.0,258.505,258.63,58037
2022-05-25 09:53:00,258.72,259.03,258.37,258.615,70479
2022-05-25 09:52:00,259.36,259.59,258.605,258.77,83504
2022-05-25 09:51:00,259.19,259.4699,258.995,259.31,91255
2022-05-25 09:50:00,259.38,259.5,259.11,259.17,42496
2022-05-25 09:49:00,259.82,260.03,259.39,259.43,72270
2022-05-25 09:48:00,260.44,260.5099,259.59,259.8,76677
2022-05-25 09:47:00,260.62,260.94,260.41,260.47,101727
2022-05-25 09:46:00,260.14,261.3498,260.11,260.61,160572
2022-05-25 09:45:00,259.99,260.23,259.775,260.14,77451
2022-05-25 09:44:00,259.9991,260.125,259.55,259.96,71270
2022-05-25 09:43:00,259.94,260.275,259.92,260.0042,84102
2022-05-25 09:42:00,260.48,260.65,259.86,259.95,133863
2022-05-25 09:41:00,259.59,260.5999,259.59,260.545,115795
2022-05-25 09:40:00,259.8493,260.01,259.31,259.58,96372
2022-05-25 09:39:00,259.36,260.05,259.26,259.86,148298
2022-05-25 09:38:00,259.52,259.85,259.26,259.41,103115
2022-05-25 09:37:00,259.08,259.7099,259.0,259.53,132048
2022-05-25 09:36:00,258.75,259.055,258.5,259.055,96372
2022-05-25 09:35:00,258.905,259.21,258.48,258.66,94013
2022-05-25 09:34:00,258.66,258.985,258.25,258.86,73246
2022-05-25 09:33:00,258.34,258.68,258.05,258.62,87982
2022-05-25 09:32:00,258.54,258.81,258.04,258.32,93863
2022-05-25 09:31:00,258.14,259.13,257.54,258.59,522474
2022-05-25 09:30:00,258.25,258.25,258.1,258.1,1190
2022-05-25 09:29:00,258.4,258.4,258.4,258.4,1733
2022-05-25 09:28:00,258.55,258.55,258.27,258.27,4140
2022-05-25 09:26:00,258.64,258.64,258.64,258.64,672
2022-05-25 09:25:00,258.9,258.9,258.8999,258.8999,975
2022-05-25 09:24:00,258.73,258.78,258.73,258.78,684
2022-05-25 09:23:00,258.7,258.7,258.7,258.7,276
2022-05-25 09:19:00,258.6999,258.7,258.6999,258.7,1669
2022-05-25 09:18:00,258.55,258.7,258.55,258.7,671
2022-05-25 09:15:00,258.62,258.62,258.54,258.54,601
2022-05-25 09:14:00,258.65,258.7,258.61,258.7,712
2022-05-25 09:13:00,258.83,258.83,258.83,258.83,1237
2022-05-25 09:12:00,258.83,258.83,258.83,258.83,652
2022-05-25 09:10:00,258.54,258.54,258.54,258.54,317
2022-05-25 09:09:00,258.9599,258.9599,258.9599,258.9599,167
2022-05-25 09:08:00,258.64,258.73,258.64,258.73,1072
2022-05-25 09:06:00,258.41,258.41,258.41,258.41,603
2022-05-25 09:05:00,258.62,258.62,258.51,258.51,3512
2022-05-25 09:04:00,258.62,258.73,258.62,258.73,822
2022-05-25 09:03:00,258.76,258.76,258.75,258.75,1148
2022-05-25 09:01:00,258.66,259.0,258.62,258.96,4179
2022-05-25 09:00:00,258.78,258.8,258.66,258.66,8983
2022-05-25 08:59:00,258.6966,258.8,258.6966,258.8,3925
2022-05-25 08:58:00,258.4,258.5802,258.4,258.5802,2926
2022-05-25 08:53:00,258.6,258.6,258.6,258.6,834
2022-05-25 08:52:00,258.5,258.55,258.5,258.55,885
2022-05-25 08:51:00,258.47,258.47,258.47,258.47,518
2022-05-25 08:50:00,258.3,258.3,258.2,258.2,2406
2022-05-25 08:49:00,258.3,258.3,258.3,258.3,601
2022-05-25 08:48:00,258.32,258.32,258.32,258.32,528
2022-05-25 08:47:00,258.35,258.35,258.35,258.35,251
2022-05-25 08:46:00,258.7388,258.7388,258.7388,258.7388,156
2022-05-25 08:43:00,258.27,258.27,258.27,258.27,1018
2022-05-25 08:42:00,258.31,258.61,258.18,258.61,2061
2022-05-25 08:41:00,258.61,258.61,258.4,258.4,1118
2022-05-25 08:40:00,258.7,258.7,258.7,258.7,912
2022-05-25 08:38:00,258.65,258.65,258.63,258.63,914
2022-05-25 08:37:00,258.71,258.71,258.7,258.7,1412
2022-05-25 08:36:00,258.9,258.9,258.8,258.8,3356
2022-05-25 08:35:00,258.44,258.9,258.44,258.9,13098
2022-05-25 08:34:00,258.0001,258.44,258.0001,258.44,6402
2022-05-25 08:33:00,258.29,258.29,258.05,258.05,1405
2022-05-25 08:32:00,258.0,258.25,257.86,257.86,3040
2022-05-25 08:31:00,258.0,258.01,257.82,257.82,3626
2022-05-25 08:25:00,258.3,258.3,258.3,258.3,1915
2022-05-25 08:24:00,258.28,258.3,258.28,258.3,877
2022-05-25 08:21:00,258.01,258.01,258.01,258.01,320
2022-05-25 08:17:00,258.3,258.3,258.3,258.3,526
2022-05-25 08:16:00,258.22,258.3,258.22,258.3,3259
2022-05-25 08:15:00,258.22,258.22,258.22,258.22,2741
2022-05-25 08:14:00,258.0,258.0,258.0,258.0,3448
2022-05-25 08:13:00,257.8002,257.8002,257.8002,257.8002,720
2022-05-25 08:11:00,257.8,257.8,257.8,257.8,796
2022-05-25 08:10:00,258.0,258.0,258.0,258.0,3266
2022-05-25 08:08:00,257.9,257.9,257.9,257.9,1043
2022-05-25 08:07:00,258.0181,258.13,257.95,258.0,5140
2022-05-25 08:06:00,258.25,258.25,258.25,258.25,894
2022-05-25 08:05:00,258.01,258.01,258.01,258.01,250
2022-05-25 08:03:00,258.37,258.971,258.37,258.971,247411
2022-05-25 08:02:00,258.0103,258.0103,258.0103,258.0103,535
2022-05-25 08:01:00,259.1173,259.99,257.85,258.7,17876
2022-05-25 07:59:00,258.4,258.4,258.4,258.4,1126
2022-05-25 07:58:00,258.42,258.42,258.42,258.42,324
2022-05-25 07:57:00,258.2,258.48,258.2,258.48,814
2022-05-25 07:52:00,258.15,258.25,258.15,258.25,1166
2022-05-25 07:51:00,258.12,258.12,257.99,257.99,1041
2022-05-25 07:50:00,258.07,258.25,258.07,258.25,1150
2022-05-25 07:47:00,257.95,257.95,257.95,257.95,1547
2022-05-25 07:45:00,258.01,258.01,257.98,257.98,576
2022-05-25 07:42:00,258.31,258.31,258.0,258.23,6441
2022-05-25 07:41:00,258.35,258.35,258.32,258.32,505
2022-05-25 07:40:00,258.4,258.4,258.4,258.4,113
2022-05-25 07:39:00,258.37,258.46,258.35,258.46,1197
2022-05-25 07:38:00,258.38,258.38,258.38,258.38,110
2022-05-25 07:37:00,258.44,258.45,258.44,258.45,331
2022-05-25 07:36:00,258.26,258.41,258.26,258.37,1249
2022-05-25 07:33:00,258.61,258.61,258.61,258.61,316
2022-05-25 07:32:00,258.4,258.59,258.4,258.59,616
2022-05-25 07:31:00,258.33,258.33,258.28,258.28,711
2022-05-25 07:28:00,258.05,258.05,258.0,258.0,1787
2022-05-25 07:27:00,258.41,258.41,257.8,257.99,4473
2022-05-25 07:26:00,258.57,258.57,258.41,258.41,698
2022-05-25 07:24:00,259.06,259.06,258.87,258.87,1515
2022-05-25 07:23:00,259.1,259.1,259.1,259.1,1388
2022-05-25 07:22:00,259.39,259.39,259.38,259.39,455
2022-05-25 07:15:00,259.45,259.5,259.45,259.5,1206
2022-05-25 07:13:00,259.68,259.68,259.33,259.33,2695
2022-05-25 07:12:00,259.55,259.55,259.52,259.55,1165
2022-05-25 07:07:00,259.82,259.91,259.82,259.91,811
2022-05-25 07:03:00,259.6,259.6,259.6,259.6,1291
2022-05-25 07:02:00,259.4,259.4,259.4,259.4,151
2022-05-25 07:01:00,259.44,259.44,259.39,259.39,667
2022-05-25 06:58:00,259.39,259.39,259.39,259.39,345
2022-05-25 06:57:00,259.39,259.39,259.39,259.39,313
2022-05-25 06:51:00,259.62,259.62,259.62,259.62,489
2022-05-25 06:50:00,259.62,259.62,259.62,259.62,486
2022-05-25 06:49:00,259.62,259.62,259.62,259.62,722
2022-05-25 06:47:00,259.62,259.62,259.62,259.62,125
2022-05-25 06:28:00,259.8,259.8,259.8,259.8,109
2022-05-25 06:07:00,259.87,259.87,259.87,259.87,192
2022-05-25 06:02:00,259.71,259.71,259.71,259.71,139
2022-05-25 05:52:00,259.57,259.65,259.57,259.65,564
2022-05-25 05:27:00,259.03,259.03,259.0,259.0,2001
2022-05-25 05:24:00,259.01,259.02,259.01,259.02,261
2022-05-25 05:19:00,259.0,259.0,259.0,259.0,1172
2022-05-25 05:17:00,258.82,258.82,258.82,258.82,202
2022-05-25 05:14:00,258.83,258.83,258.8,258.8,584
2022-05-25 05:13:00,259.12,259.12,259.1,259.1,571
2022-05-25 05:12:00,259.1,259.1,259.1,259.1,242
2022-05-25 04:33:00,259.85,259.85,259.85,259.85,210
2022-05-25 04:27:00,259.94,259.94,259.94,259.94,402
2022-05-25 04:26:00,259.46,259.46,259.43,259.45,1538
2022-05-25 04:25:00,259.68,259.68,259.68,259.68,520
2022-05-25 04:16:00,259.6,259.6,259.6,259.6,409
2022-05-25 04:13:00,259.4,259.4,259.4,259.4,177
2022-05-25 04:08:00,259.7,259.7,259.7,259.7,638
2022-05-25 04:05:00,260.2,260.2,260.2,260.2,170
2022-05-25 04:03:00,260.1,260.1,259.57,259.57,1203
2022-05-25 04:02:00,260.4,260.4,260.19,260.19,524
2022-05-24 20:00:00,261.8,261.9,261.8,261.9,650
2022-05-24 19:59:00,261.71,261.71,261.61,261.61,1451
2022-05-24 19:58:00,261.6,261.71,261.6,261.71,3422
2022-05-24 19:57:00,261.6,261.6,261.6,261.6,641
2022-05-24 19:56:00,261.55,261.6,261.55,261.6,359
2022-05-24 19:55:00,261.61,261.61,261.55,261.55,848
2022-05-24 19:54:00,261.65,261.65,261.65,261.65,352
2022-05-24 19:53:00,261.55,261.55,261.55,261.55,206
2022-05-24 19:47:00,261.67,261.67,261.66,261.66,555
2022-05-24 19:46:00,261.54,261.54,261.54,261.54,270
2022-05-24 19:45:00,261.72,261.72,261.71,261.71,1092
2022-05-24 19:44:00,261.75,261.75,261.73,261.73,1718
2022-05-24 19:43:00,261.85,261.85,261.85,261.85,1371
2022-05-24 19:41:00,261.8499,261.8499,261.8499,261.8499,304
2022-05-24 19:40:00,261.72,261.84,261.72,261.84,406
2022-05-24 19:39:00,261.72,261.72,261.72,261.72,267
2022-05-24 19:35:00,261.8,261.8,261.8,261.8,1000
2022-05-24 19:33:00,261.8,261.8,261.8,261.8,502
2022-05-24 19:32:00,261.72,261.72,261.72,261.72,408
2022-05-24 19:30:00,261.8,261.9,261.8,261.9,454
2022-05-24 19:28:00,261.9,261.9,261.9,261.9,421
2022-05-24 19:26:00,261.9,261.9,261.9,261.9,1103
2022-05-24 19:23:00,261.87,261.87,261.87,261.87,657
2022-05-24 19:22:00,261.87,261.87,261.87,261.87,609
2022-05-24 19:20:00,261.75,261.76,261.75,261.76,411
2022-05-24 19:17:00,261.98,262.0,261.98,262.0,2657
2022-05-24 19:16:00,261.99,261.99,261.99,261.99,121
2022-05-24 19:15:00,261.99,261.99,261.99,261.99,200
2022-05-24 19:13:00,261.97,261.99,261.97,261.99,1068
2022-05-24 19:12:00,261.95,261.95,261.95,261.95,330
2022-05-24 19:11:00,261.9,261.9,261.9,261.9,109
2022-05-24 19:10:00,261.93,261.93,261.93,261.93,200
2022-05-24 19:09:00,261.94,261.95,261.94,261.95,907
2022-05-24 19:07:00,261.75,261.95,261.75,261.95,2260
2022-05-24 19:03:00,261.62,261.62,261.62,261.62,1144
2022-05-24 19:00:00,261.5001,261.5001,261.5001,261.5001,1010
2022-05-24 18:58:00,261.4,261.4,261.4,261.4,519
2022-05-24 18:53:00,261.53,261.53,261.53,261.53,182
2022-05-24 18:52:00,261.53,261.53,261.53,261.53,225
2022-05-24 18:48:00,261.53,261.53,261.52,261.53,1389
2022-05-24 18:46:00,261.55,261.55,261.55,261.55,233
2022-05-24 18:43:00,261.6,261.6,261.6,261.6,653
2022-05-24 18:42:00,261.6,261.6,261.6,261.6,1044
2022-05-24 18:40:00,261.55,261.55,261.55,261.55,504
2022-05-24 18:38:00,261.65,261.65,261.65,261.65,225
2022-05-24 18:37:00,261.88,261.89,261.65,261.65,1038
2022-05-24 18:36:00,261.65,261.89,261.65,261.89,1220
2022-05-24 18:35:00,261.63,261.63,261.63,261.63,185
2022-05-24 18:28:00,261.48,261.48,261.48,261.48,242
2022-05-24 18:25:00,261.47,261.49,261.47,261.49,412
2022-05-24 18:23:00,261.48,261.48,261.48,261.48,285
2022-05-24 18:20:00,261.2501,261.2501,261.2501,261.2501,1247
2022-05-24 18:19:00,261.26,261.26,261.26,261.26,532
2022-05-24 18:18:00,261.49,261.49,261.25,261.35,740
2022-05-24 18:17:00,261.45,261.49,261.45,261.49,1655
2022-05-24 18:16:00,261.49,261.49,261.49,261.49,1077
2022-05-24 18:15:00,261.5,261.5,261.5,261.5,268
2022-05-24 18:13:00,261.7,261.7,261.7,261.7,400
2022-05-24 18:12:00,261.19,261.75,261.19,261.75,2410
2022-05-24 18:01:00,260.98,261.05,260.98,261.05,876
2022-05-24 17:59:00,260.98,260.98,260.98,260.98,238
2022-05-24 17:57:00,261.042,261.042,261.042,261.042,275
2022-05-24 17:56:00,261.0,261.0,261.0,261.0,784
2022-05-24 17:55:00,260.97,260.97,260.97,260.97,424
2022-05-24 17:48:00,260.9162,260.9162,260.9162,260.9162,132
2022-05-24 17:42:00,261.0207,261.0207,261.0207,261.0207,137
2022-05-24 17:41:00,260.9201,260.9201,260.9201,260.9201,200
2022-05-24 17:40:00,260.9201,260.9201,260.9201,260.9201,428
2022-05-24 17:35:00,261.04,261.08,261.04,261.07,2749
2022-05-24 17:34:00,260.99,260.99,260.97,260.97,1090
2022-05-24 17:31:00,261.08,261.08,261.03,261.03,319
2022-05-24 17:30:00,261.0,261.03,261.0,261.03,242
2022-05-24 17:29:00,261.08,261.08,261.08,261.08,418
2022-05-24 17:27:00,261.05,261.05,261.05,261.05,319
2022-05-24 17:26:00,261.1,261.1,261.1,261.1,104
2022-05-24 17:25:00,261.05,261.05,261.05,261.05,507
2022-05-24 17:23:00,261.03,261.0499,261.03,261.0499,341
2022-05-24 17:21:00,260.99,260.99,260.99,260.99,252
2022-05-24 17:18:00,261.04,261.04,261.01,261.01,558
2022-05-24 17:17:00,261.15,261.15,261.15,261.15,201
2022-05-24 17:16:00,261.02,261.02,261.02,261.02,117
2022-05-24 17:15:00,261.0201,261.0201,261.0201,261.0201,161
2022-05-24 17:14:00,261.15,261.15,261.15,261.15,1006
2022-05-24 17:13:00,261.15,261.18,261.15,261.15,1222
2022-05-24 17:12:00,261.05,261.05,261.05,261.05,288
2022-05-24 17:06:00,261.18,261.19,261.18,261.19,1603
2022-05-24 17:03:00,261.2,261.2,261.2,261.2,178
2022-05-24 17:02:00,261.25,261.25,260.95,261.19,2481
2022-05-24 17:01:00,260.9007,261.08,259.62,261.08,79823
2022-05-24 17:00:00,260.89,260.9,260.8,260.9,5241
2022-05-24 16:59:00,260.76,260.8,260.75,260.8,1123
2022-05-24 16:58:00,260.6,260.75,260.6,260.75,1777
2022-05-24 16:57:00,260.5,260.55,260.5,260.55,2523
2022-05-24 16:56:00,260.5001,260.5001,260.5,260.5,301
2022-05-24 16:55:00,260.6,260.6,260.6,260.6,370
2022-05-24 16:53:00,260.55,260.6496,260.55,260.6496,1661
2022-05-24 16:52:00,260.51,260.59,260.51,260.55,1828
2022-05-24 16:51:00,260.51,260.51,260.4501,260.51,1969
2022-05-24 16:50:00,260.49,260.49,260.49,260.49,546
2022-05-24 16:49:00,260.45,260.45,260.45,260.45,137
2022-05-24 16:48:00,260.45,260.45,259.62,260.45,5713
2022-05-24 16:47:00,260.49,260.5,260.35,260.45,5306
2022-05-24 16:46:00,260.33,260.35,260.33,260.35,2668
2022-05-24 16:43:00,260.26,260.26,260.25,260.25,921
2022-05-24 16:42:00,260.22,260.39,260.22,260.3,2336
2022-05-24 16:41:00,260.3,260.3,260.3,260.3,1227
2022-05-24 16:40:00,260.23,260.27,260.23,260.27,740
2022-05-24 16:37:00,260.26,260.26,260.2,260.2,510
2022-05-24 16:36:00,260.11,260.2,260.11,260.2,4745
2022-05-24 16:34:00,260.14,260.22,260.12,260.22,3817
2022-05-24 16:29:00,260.15,260.17,259.62,260.17,14184
2022-05-24 16:26:00,260.14,260.14,260.14,260.14,335
2022-05-24 16:25:00,260.02,260.02,260.02,260.02,264
2022-05-24 16:24:00,260.13,260.13,260.06,260.06,593
2022-05-24 16:23:00,260.15,260.15,260.13,260.13,223
2022-05-24 16:22:00,260.26,260.26,260.2,260.2,8643
2022-05-24 16:21:00,260.54,260.54,260.25,260.25,1671
2022-05-24 16:20:00,260.65,260.65,260.59,260.59,5511
2022-05-24 16:19:00,260.65,260.7,259.62,260.66,1174
2022-05-24 16:18:00,260.66,260.66,260.66,260.66,127
2022-05-24 16:17:00,260.6001,260.7,260.6,260.6,6600
2022-05-24 16:16:00,260.55,260.74,260.55,260.74,2808
2022-05-24 16:15:00,260.54,260.54,260.54,260.54,135
2022-05-24 16:13:00,260.45,260.49,260.45,260.49,685
2022-05-24 16:12:00,260.45,260.45,260.45,260.45,523
2022-05-24 16:11:00,260.6,260.6,260.42,260.43,4556
2022-05-24 16:10:00,260.6,260.61,259.62,260.6,20192
2022-05-24 16:09:00,260.6,260.6,260.5,260.6,5448
2022-05-24 16:08:00,260.55,260.68,259.62,260.68,4032
2022-05-24 16:07:00,260.63,260.63,259.62,260.48,17936
2022-05-24 16:06:00,260.75,260.75,260.74,260.74,4716
2022-05-24 16:05:00,260.7,260.9,257.4065,260.9,14946
2022-05-24 16:04:00,260.52,260.88,260.5,260.7,7235
2022-05-24 16:03:00,260.37,260.58,259.62,260.49,121530
2022-05-24 16:02:00,259.87,260.6,259.62,259.62,60629
2022-05-24 16:01:00,259.96,259.99,259.59,259.8,514754
2022-05-24 16:00:00,259.465,260.16,259.2003,260.0,796568
2022-05-24 15:59:00,259.55,259.67,259.39,259.465,234785
2022-05-24 15:58:00,259.25,259.66,259.07,259.545,222887
2022-05-24 15:57:00,259.335,259.335,259.05,259.27,153965
2022-05-24 15:56:00,259.11,259.4,258.89,259.35,223903
2022-05-24 15:55:00,259.48,259.51,259.04,259.14,157091
2022-05-24 15:54:00,259.55,259.62,259.06,259.5,135361
2022-05-24 15:53:00,259.98,260.01,259.52,259.57,91521
2022-05-24 15:52:00,259.645,259.98,259.4484,259.95,125765
2022-05-24 15:51:00,260.21,260.46,259.51,259.62,187691
2022-05-24 15:50:00,260.46,260.46,259.89,260.21,119330
2022-05-24 15:49:00,260.34,260.58,260.1501,260.46,113449
2022-05-24 15:48:00,259.96,260.45,259.94,260.325,91284
2022-05-24 15:47:00,260.51,260.51,259.95,259.965,63506
2022-05-24 15:46:00,259.7,260.52,259.62,260.48,110261
2022-05-24 15:45:00,260.33,260.33,259.7094,259.73,148609
2022-05-24 15:44:00,260.7,260.88,260.33,260.33,66059
2022-05-24 15:43:00,260.44,260.84,260.42,260.7,110541
2022-05-24 15:42:00,260.4,260.66,260.39,260.43,181577
2022-05-24 15:41:00,260.66,260.78,260.3801,260.4,117135
2022-05-24 15:40:00,260.8401,261.33,260.58,260.6,206102
2022-05-24 15:39:00,260.62,260.87,260.576,260.83,72767
2022-05-24 15:38:00,260.51,260.79,260.51,260.58,125592
2022-05-24 15:37:00,260.32,260.705,260.28,260.55,185300
2022-05-24 15:36:00,259.58,260.34,259.58,260.3,183529
2022-05-24 15:35:00,259.685,259.72,259.49,259.5798,55004
2022-05-24 15:34:00,259.55,259.69,259.42,259.69,50226
2022-05-24 15:33:00,259.34,259.74,259.28,259.5557,164191
2022-05-24 15:32:00,259.49,259.61,259.15,259.3566,95760
2022-05-24 15:31:00,259.39,259.5491,259.23,259.46,48627
2022-05-24 15:30:00,259.06,259.42,258.92,259.41,96764
2022-05-24 15:29:00,259.655,259.67,259.06,259.075,80549
2022-05-24 15:28:00,259.36,259.84,259.3,259.63,87919
2022-05-24 15:27:00,259.09,259.405,259.06,259.405,48492
2022-05-24 15:26:00,259.25,259.2699,259.01,259.0899,46112
2022-05-24 15:25:00,259.35,259.54,259.23,259.26,56438
2022-05-24 15:24:00,259.3822,259.49,259.2,259.3499,56896
2022-05-24 15:23:00,258.985,259.57,258.985,259.4029,119985
2022-05-24 15:22:00,258.47,259.03,258.3972,258.9688,48381
2022-05-24 15:21:00,258.79,258.8,258.29,258.39,77650
2022-05-24 15:20:00,259.0,259.0,258.67,258.79,74439
2022-05-24 15:19:00,259.21,259.45,259.05,259.05,76537
2022-05-24 15:18:00,258.985,259.19,258.85,259.15,44002
2022-05-24 15:17:00,258.67,259.08,258.64,258.99,54831
2022-05-24 15:16:00,258.93,259.01,258.651,258.6655,60298
2022-05-24 15:15:00,258.6911,258.91,258.6911,258.87,53886
2022-05-24 15:14:00,258.84,258.93,258.67,258.72,51903
2022-05-24 15:13:00,258.765,258.98,258.68,258.84,72512
2022-05-24 15:12:00,258.72,258.845,258.62,258.74,36988
2022-05-24 15:11:00,258.29,258.96,258.29,258.725,84704
2022-05-24 15:10:00,258.29,258.4199,258.17,258.29,50343
2022-05-24 15:09:00,258.36,258.49,258.11,258.29,53631
2022-05-24 15:08:00,258.55,258.685,258.35,258.35,31034
2022-05-24 15:07:00,258.58,258.68,258.42,258.5211,53783
2022-05-24 15:06:00,258.23,258.6797,258.23,258.585,56323
2022-05-24 15:05:00,258.3897,258.43,258.17,258.26,67990
2022-05-24 15:04:00,257.76,258.42,257.72,258.3754,83123
2022-05-24 15:03:00,257.81,257.8491,257.63,257.8,34501
2022-05-24 15:02:00,257.63,257.88,257.58,257.79,51512
2022-05-24 15:01:00,257.63,257.697,257.49,257.64,37435
2022-05-24 15:00:00,257.605,257.715,257.5,257.675,60504
2022-05-24 14:59:00,257.565,257.72,257.5,257.585,61511
2022-05-24 14:58:00,257.39,257.64,257.34,257.57,42348
2022-05-24 14:57:00,257.17,257.44,257.14,257.39,44560
2022-05-24 14:56:00,257.31,257.31,257.03,257.135,51351
2022-05-24 14:55:00,257.335,257.37,257.2,257.275,36260
2022-05-24 14:54:00,257.51,257.57,257.23,257.37,25687
2022-05-24 14:53:00,257.57,257.63,257.29,257.53,42068
2022-05-24 14:52:00,257.34,257.58,257.245,257.56,53504
2022-05-24 14:51:00,257.4,257.54,257.25,257.33,55263
2022-05-24 14:50:00,257.7079,257.7079,257.215,257.411,53439
2022-05-24 14:49:00,257.99,258.04,257.5115,257.7,70440
2022-05-24 14:48:00,257.9,258.05,257.8,257.99,46236
2022-05-24 14:47:00,257.85,257.9899,257.78,257.92,37942
2022-05-24 14:46:00,257.87,258.03,257.75,257.86,44921
2022-05-24 14:45:00,258.06,258.1,257.86,257.92,76912
2022-05-24 14:44:00,258.5234,258.57,258.04,258.06,57197
2022-05-24 14:43:00,258.7134,258.82,258.42,258.5278,53919
2022-05-24 14:42:00,258.85,258.88,258.615,258.735,52946
2022-05-24 14:41:00,258.895,259.28,258.87,258.87,57378
2022-05-24 14:40:00,258.965,258.99,258.86,258.87,35215
2022-05-24 14:39:00,258.6394,259.08,258.54,259.04,47565
2022-05-24 14:38:00,258.5799,258.71,258.46,258.655,13171
2022-05-24 14:37:00,258.8,258.81,258.44,258.53,24627
2022-05-24 14:36:00,258.68,258.94,258.58,258.77,43896
2022-05-24 14:35:00,258.59,258.79,258.46,258.71,42676
2022-05-24 14:34:00,258.59,258.64,258.421,258.58,29912
2022-05-24 14:33:00,258.355,258.67,258.355,258.57,52443
2022-05-24 14:32:00,258.36,258.4499,258.11,258.31,43111
2022-05-24 14:31:00,258.3,258.47,258.23,258.35,35356
2022-05-24 14:30:00,258.54,258.64,258.3,258.305,33566
2022-05-24 14:29:00,258.7,258.78,258.585,258.595,20617
2022-05-24 14:28:00,258.7199,258.76,258.62,258.68,16254
2022-05-24 14:27:00,258.84,258.89,258.62,258.82,38746
2022-05-24 14:26:00,258.78,259.1,258.67,258.85,36897
2022-05-24 14:25:00,258.55,258.81,258.4266,258.74,52031
2022-05-24 14:24:00,258.49,258.76,258.46,258.55,38034
2022-05-24 14:23:00,258.425,258.6,258.355,258.44,34754
2022-05-24 14:22:00,258.22,258.46,258.22,258.44,37457
2022-05-24 14:21:00,258.44,258.46,258.02,258.2199,63215
2022-05-24 14:20:00,258.41,258.5223,258.34,258.46,21153
2022-05-24 14:19:00,258.8396,258.885,258.38,258.415,61532
2022-05-24 14:18:00,258.91,258.95,258.75,258.815,41208
2022-05-24 14:17:00,258.9,258.945,258.79,258.86,26844
2022-05-24 14:16:00,258.99,259.12,258.76,258.82,32957
2022-05-24 14:15:00,259.1732,259.3,258.75,258.985,58464
2022-05-24 14:14:00,259.57,259.6,259.115,259.155,42545
2022-05-24 14:13:00,259.53,259.61,259.4,259.5673,42196
2022-05-24 14:12:00,259.24,259.71,259.2,259.52,115539
2022-05-24 14:11:00,258.97,259.23,258.88,259.1848,55561
2022-05-24 14:10:00,258.54,259.17,258.54,258.95,81963
2022-05-24 14:09:00,258.39,258.55,258.23,258.46,34790
2022-05-24 14:08:00,258.18,258.39,258.18,258.385,34706
2022-05-24 14:07:00,258.12,258.25,258.09,258.135,28873
2022-05-24 14:06:00,257.96,258.13,257.87,258.0901,35607
2022-05-24 14:05:00,258.18,258.23,257.88,257.92,33297
2022-05-24 14:04:00,258.17,258.36,258.07,258.15,28659
2022-05-24 14:03:00,258.15,258.26,258.01,258.1568,34552
2022-05-24 14:02:00,258.5746,258.62,258.07,258.13,45925
2022-05-24 14:01:00,258.66,258.66,258.51,258.55,36938
2022-05-24 14:00:00,258.66,258.72,258.56,258.61,36619
2022-05-24 13:59:00,258.59,258.66,258.5,258.64,19498
2022-05-24 13:58:00,258.8864,258.89,258.59,258.6,39099
